date,store_id,revenue,transactions,avg_order_value,units_sold,returns,is_promo,is_holiday,temp_c,snow,extreme_weather
2025-03-13,S08,10698.33,297,36.02,502,4,0,0,12.5,0,0
2025-03-14,S08,14138.73,448,31.56,808,17,1,0,8.9,0,0
2025-03-15,S08,23199.03,712,32.58,1178,19,1,0,9.9,0,0
2025-03-16,S08,17544.76,524,33.48,825,15,1,0,12.6,0,0
2025-03-17,S08,12816.13,357,35.9,689,5,1,0,9.5,0,0
2025-03-18,S08,13893.52,446,31.15,644,7,1,0,10.4,0,0
2025-03-19,S08,12821.16,395,32.46,799,11,1,0,9.7,0,0
2025-03-20,S08,13534.04,394,34.35,773,5,1,0,10.6,0,0
2025-03-21,S08,14705.6,455,32.32,639,10,1,0,10.0,0,0
2025-03-22,S08,20755.66,718,28.91,1112,26,1,0,9.5,0,0
2025-03-23,S08,17437.24,568,30.7,810,14,1,0,9.1,0,0
2025-03-24,S08,12519.08,372,33.65,694,7,1,0,10.9,0,0
2025-03-25,S08,12322.74,331,37.23,625,4,1,0,14.6,0,0
2025-03-26,S08,12631.37,358,35.28,540,10,1,0,13.5,0,0
2025-03-27,S08,12193.06,404,30.18,613,4,0,0,7.0,0,0
2025-03-28,S08,11011.31,380,28.98,682,11,0,0,10.6,0,0
2025-03-29,S08,17768.88,568,31.28,1083,13,0,0,10.1,0,0
2025-03-30,S08,14843.79,438,33.89,815,9,0,0,7.5,0,0
2025-03-31,S08,10141.14,347,29.23,559,9,0,0,13.1,0,0
2025-04-01,S08,10589.04,358,29.58,598,10,0,0,12.1,0,0
2025-04-02,S08,11513.92,401,28.71,674,10,0,0,18.6,0,0
2025-04-03,S08,12244.17,361,33.92,647,7,0,0,11.7,0,0
2025-04-04,S08,11949.78,413,28.93,612,5,0,0,10.5,0,0
2025-04-05,S08,22360.91,594,37.64,1015,21,1,0,10.3,0,0
2025-04-06,S08,16904.43,538,31.42,899,11,1,0,11.7,0,0
2025-04-07,S08,12435.66,339,36.68,474,8,1,0,14.9,0,0
2025-04-08,S08,12363.42,337,36.69,507,12,1,0,15.4,0,0
2025-04-09,S08,13680.99,434,31.52,699,12,1,0,22.2,0,0
2025-04-10,S08,14944.08,474,31.53,722,15,1,0,9.9,0,0
2025-04-11,S08,14861.2,438,33.93,811,6,1,0,13.9,0,0
2025-04-12,S08,21961.33,633,34.69,1186,12,1,0,11.7,0,0
2025-04-13,S08,19117.65,610,31.34,866,6,1,0,14.9,0,0
2025-04-14,S08,14092.9,450,31.32,864,17,1,0,18.2,0,0
2025-04-15,S08,11950.69,358,33.38,610,10,1,0,16.7,0,0
2025-04-16,S08,12451.05,395,31.52,784,9,1,0,10.6,0,0
2025-04-17,S08,14151.34,490,28.88,818,16,1,0,16.4,0,0
2025-04-18,S08,11234.02,308,36.47,490,3,0,0,8.1,0,0
2025-04-19,S08,17824.87,525,33.95,975,19,0,0,7.5,0,0
2025-04-20,S08,15975.48,464,34.43,902,14,0,0,14.0,0,0
2025-04-21,S08,10121.61,300,33.74,497,10,0,0,16.6,0,0
2025-04-22,S08,10444.98,287,36.39,591,8,0,0,16.0,0,0
2025-04-23,S08,11555.36,356,32.46,632,9,0,0,20.8,0,0
2025-04-24,S08,12072.27,354,34.1,653,5,0,0,15.5,0,0
2025-04-25,S08,12536.35,341,36.76,680,9,0,0,14.9,0,0
2025-04-26,S08,18303.81,579,31.61,1063,19,0,0,18.8,0,0
2025-04-27,S08,15170.13,399,38.02,832,4,0,0,14.3,0,0
2025-04-28,S08,10870.85,381,28.53,665,11,0,0,16.7,0,0
2025-04-29,S08,11711.79,375,31.23,632,9,0,0,17.0,0,0
2025-04-30,S08,12073.74,337,35.83,606,11,0,0,12.9,0,0
2025-05-01,S08,11913.17,314,37.94,535,6,0,0,17.0,0,0
2025-05-02,S08,12996.26,441,29.47,733,11,0,0,22.5,0,0
2025-05-03,S08,18061.01,527,34.27,763,16,0,0,19.5,0,0
2025-05-04,S08,17180.02,470,36.55,775,9,0,0,13.6,0,0
2025-05-05,S08,11812.96,361,32.72,564,5,0,0,23.3,0,0
2025-05-06,S08,10930.31,376,29.07,722,5,0,0,18.4,0,0
2025-05-07,S08,11339.8,393,28.85,756,15,0,0,17.7,0,0
2025-05-08,S08,12792.65,417,30.68,693,6,0,0,16.2,0,0
2025-05-09,S08,11731.79,405,28.97,821,12,0,0,18.7,0,0
2025-05-10,S08,20036.84,549,36.5,905,18,0,0,17.0,0,0
2025-05-11,S08,16918.65,520,32.54,886,14,0,0,16.8,0,0
2025-05-12,S08,10920.75,335,32.6,663,11,0,0,16.5,0,0
2025-05-13,S08,12482.55,364,34.29,663,13,0,0,19.9,0,0
2025-05-14,S08,12199.32,433,28.17,785,11,0,0,19.6,0,0
2025-05-15,S08,12146.07,349,34.8,539,7,0,0,16.6,0,0
2025-05-16,S08,15477.53,498,31.08,908,18,0,0,12.6,0,0
2025-05-17,S08,18961.1,500,37.92,908,19,0,0,17.3,0,0
2025-05-18,S08,17059.4,479,35.61,922,13,0,0,15.2,0,0
2025-05-19,S08,11739.71,380,30.89,551,5,0,0,16.0,0,0
2025-05-20,S08,11721.65,328,35.74,550,6,0,0,17.1,0,0
2025-05-21,S08,12637.36,359,35.2,550,13,0,0,14.3,0,0
2025-05-22,S08,12300.68,349,35.25,714,9,0,0,12.7,0,0
2025-05-23,S08,14386.41,424,33.93,599,6,0,0,18.5,0,0
2025-05-24,S08,19217.26,636,30.22,1272,14,0,0,17.8,0,0
2025-05-25,S08,17125.78,552,31.02,1008,20,0,0,17.7,0,0
2025-05-26,S08,12214.71,330,37.01,570,12,0,0,19.3,0,0
2025-05-27,S08,10992.96,327,33.62,648,12,0,0,15.9,0,0
2025-05-28,S08,12240.6,415,29.5,766,6,0,0,18.9,0,0
2025-05-29,S08,13174.86,415,31.75,855,12,0,0,22.0,0,0
2025-05-30,S08,14477.14,416,34.8,731,8,0,0,17.2,0,0
2025-05-31,S08,18753.91,519,36.13,816,10,0,0,23.7,0,0
2025-06-01,S08,16859.91,478,35.27,790,18,0,0,18.2,0,0
2025-06-02,S08,12485.85,350,35.67,536,12,0,0,15.6,0,0
2025-06-03,S08,13251.28,401,33.05,646,14,1,0,20.7,0,0
2025-06-04,S08,16374.89,567,28.88,1037,21,1,0,17.9,0,0
2025-06-05,S08,14242.2,384,37.09,647,4,1,0,21.4,0,0
2025-06-06,S08,16132.19,438,36.83,681,12,1,0,19.5,0,0
2025-06-07,S08,25227.68,894,28.22,1692,35,1,0,17.3,0,0
2025-06-08,S08,21278.17,733,29.03,1422,8,1,0,22.9,0,0
2025-06-09,S08,13695.72,452,30.3,745,13,1,0,16.9,0,0
2025-06-10,S08,15922.61,451,35.31,768,10,1,0,11.9,0,0
2025-06-11,S08,12847.32,443,29.0,776,12,0,0,21.0,0,0
2025-06-12,S08,12607.9,415,30.38,768,16,0,0,19.5,0,0
2025-06-13,S08,14586.97,486,30.01,888,13,0,0,22.3,0,0
2025-06-14,S08,20018.33,528,37.91,928,13,0,0,15.8,0,0
2025-06-15,S08,17280.28,490,35.27,817,13,0,0,17.7,0,0
2025-06-16,S08,12404.56,388,31.97,640,5,0,0,17.4,0,0
2025-06-17,S08,12523.32,348,35.99,598,7,0,0,21.3,0,0
2025-06-18,S08,11572.22,362,31.97,515,10,0,0,20.4,0,0
2025-06-19,S08,13236.17,447,29.61,710,16,0,0,19.1,0,0
2025-06-20,S08,14353.12,452,31.75,935,14,0,0,19.2,0,0
2025-06-21,S08,20160.01,696,28.97,1358,12,0,0,15.0,0,0
2025-06-22,S08,16581.23,584,28.39,1098,22,0,0,20.8,0,0
2025-06-23,S08,12568.17,343,36.64,645,8,0,0,20.9,0,0
2025-06-24,S08,11082.1,344,32.22,602,5,0,0,25.4,0,0
2025-06-25,S08,12251.74,369,33.2,619,7,0,0,19.9,0,0
2025-06-26,S08,12820.65,345,37.16,526,11,0,0,20.4,0,0
2025-06-27,S08,14150.46,415,34.1,638,11,0,0,19.9,0,0
2025-06-28,S08,19370.59,649,29.85,1283,11,0,0,16.3,0,0
2025-06-29,S08,17715.94,538,32.93,875,21,0,0,22.2,0,0
2025-06-30,S08,12243.91,418,29.29,749,16,0,0,18.2,0,0
2025-07-01,S08,18707.38,629,29.74,1054,24,0,1,17.8,0,0
2025-07-02,S08,12572.1,448,28.06,787,14,0,0,17.9,0,0
2025-07-03,S08,13841.67,458,30.22,731,8,0,0,18.1,0,0
2025-07-04,S08,14179.54,432,32.82,764,12,0,0,16.8,0,0
2025-07-05,S08,19924.18,530,37.59,1079,8,0,0,18.9,0,0
2025-07-06,S08,17032.02,478,35.63,700,14,0,0,17.9,0,0
2025-07-07,S08,11773.13,312,37.73,438,6,0,0,17.6,0,0
2025-07-08,S08,13381.08,366,36.56,647,5,0,0,19.6,0,0
2025-07-09,S08,12815.32,382,33.55,761,10,0,0,18.3,0,0
2025-07-10,S08,13558.76,410,33.07,806,14,0,0,16.4,0,0
2025-07-11,S08,13342.91,363,36.76,637,5,0,0,15.7,0,0
2025-07-12,S08,20611.6,716,28.79,1486,19,0,0,18.3,0,0
2025-07-13,S08,18405.73,491,37.49,845,10,0,0,15.7,0,0
2025-07-14,S08,12385.02,334,37.08,673,9,0,0,15.4,0,0
2025-07-15,S08,13220.82,404,32.72,708,5,0,0,15.4,0,0
2025-07-16,S08,12896.44,417,30.93,737,5,0,0,18.5,0,0
2025-07-17,S08,12865.45,440,29.24,654,11,0,0,21.3,0,0
2025-07-18,S08,14800.99,494,29.96,1006,12,0,0,18.7,0,0
2025-07-19,S08,20514.02,597,34.36,1208,21,0,0,20.3,0,0
2025-07-20,S08,19736.39,555,35.56,1102,8,0,0,17.3,0,0
2025-07-21,S08,11836.96,359,32.97,745,4,0,0,17.9,0,0
2025-07-22,S08,12526.01,388,32.28,810,7,0,0,22.4,0,0
2025-07-23,S08,13923.45,415,33.55,805,15,0,0,19.8,0,0
2025-07-24,S08,13261.75,415,31.96,736,14,0,0,20.1,0,0
2025-07-25,S08,16350.87,435,37.59,704,4,0,0,16.4,0,0
2025-07-26,S08,22643.27,800,28.3,1538,30,0,0,17.1,0,0
2025-07-27,S08,18010.44,541,33.29,974,14,0,0,18.3,0,0
2025-07-28,S08,12652.23,371,34.1,538,14,0,0,15.2,0,0
2025-07-29,S08,13150.47,347,37.9,679,11,0,0,9.8,0,0
2025-07-30,S08,12436.65,334,37.24,645,7,0,0,18.0,0,0
2025-07-31,S08,12701.01,411,30.9,759,13,0,0,19.6,0,0
2025-08-01,S08,15029.12,531,28.3,845,9,0,0,16.8,0,0
2025-08-02,S08,20583.81,681,30.23,1287,23,0,0,14.8,0,0
2025-08-03,S08,17012.62,578,29.43,932,17,0,0,15.5,0,0
2025-08-04,S08,11365.7,341,33.33,634,12,0,0,10.3,0,0
2025-08-05,S08,11245.07,370,30.39,626,7,0,0,15.3,0,0
2025-08-06,S08,11459.68,319,35.92,629,3,0,0,12.9,0,0
2025-08-07,S08,13657.88,384,35.57,771,5,0,0,14.0,0,0
2025-08-08,S08,14319.81,455,31.47,812,12,0,0,12.5,0,0
2025-08-09,S08,19304.7,650,29.7,1120,23,0,0,12.1,0,0
2025-08-10,S08,15942.06,550,28.99,1029,15,0,0,12.8,0,0
2025-08-11,S08,11198.59,377,29.7,705,9,0,0,17.6,0,0
2025-08-12,S08,12201.61,384,31.78,571,10,0,0,14.1,0,0
2025-08-13,S08,11594.01,342,33.9,544,12,0,0,12.2,0,0
2025-08-14,S08,13014.85,403,32.29,667,4,0,0,17.7,0,0
2025-08-15,S08,13510.63,423,31.94,728,4,0,0,15.7,0,0
2025-08-16,S08,16526.76,435,37.99,628,10,0,0,8.1,0,0
2025-08-17,S08,17903.33,544,32.91,1059,7,0,0,18.1,0,0
2025-08-18,S08,11252.24,307,36.65,552,3,0,0,15.2,0,0
2025-08-19,S08,10549.29,301,35.05,549,5,0,0,17.2,0,0
2025-08-20,S08,12295.5,408,30.14,592,14,0,0,14.1,0,0
2025-08-21,S08,11794.45,347,33.99,567,7,0,0,19.5,0,0
2025-08-22,S08,14670.23,402,36.49,691,5,0,0,13.4,0,0
2025-08-23,S08,18909.21,516,36.65,1065,6,0,0,6.5,0,0
2025-08-24,S08,17191.69,504,34.11,893,17,0,0,11.6,0,0
2025-08-25,S08,12477.73,435,28.68,719,12,0,0,15.7,0,0
2025-08-26,S08,10794.45,324,33.32,680,10,0,0,14.5,0,0
2025-08-27,S08,12581.38,368,34.19,543,5,0,0,13.6,0,0
2025-08-28,S08,13665.74,435,31.42,778,17,0,0,10.9,0,0
2025-08-29,S08,14398.45,499,28.85,784,5,0,0,13.8,0,0
2025-08-30,S08,18236.12,600,30.39,912,23,0,0,13.5,0,0
2025-08-31,S08,17738.61,617,28.75,1159,13,0,0,13.4,0,0
2025-09-01,S08,12585.14,404,31.15,681,15,0,0,15.0,0,0
2025-09-02,S08,11064.8,328,33.73,627,9,0,0,13.8,0,0
2025-09-03,S08,11731.58,389,30.16,599,9,0,0,12.3,0,0
2025-09-04,S08,13044.14,362,36.03,519,6,0,0,10.0,0,0
2025-09-05,S08,13558.67,387,35.04,599,10,0,0,16.9,0,0
2025-09-06,S08,18618.78,642,29.0,1253,19,0,0,18.7,0,0
2025-09-07,S08,18584.04,605,30.72,1048,18,0,0,17.8,0,0
2025-09-08,S08,10962.22,317,34.58,591,8,0,0,14.6,0,0
2025-09-09,S08,12333.87,363,33.98,712,13,0,0,7.3,0,0
2025-09-10,S08,11230.48,324,34.66,562,8,0,0,6.8,0,0
2025-09-11,S08,10408.42,366,28.44,713,7,0,0,10.4,0,0
2025-09-12,S08,13524.43,452,29.92,652,9,0,0,11.8,0,0
2025-09-13,S08,19694.07,585,33.67,935,14,0,0,11.5,0,0
2025-09-14,S08,16401.96,526,31.18,812,10,0,0,12.3,0,0
2025-09-15,S08,12567.05,347,36.22,584,12,0,0,7.4,0,0
2025-09-16,S08,11744.78,331,35.48,672,4,0,0,16.3,0,0
2025-09-17,S08,12586.27,360,34.96,568,7,0,0,15.8,0,0
2025-09-18,S08,12797.06,410,31.21,657,14,0,0,7.3,0,0
2025-09-19,S08,12731.02,364,34.98,737,10,0,0,5.5,0,0
2025-09-20,S08,20261.62,592,34.23,1041,22,0,0,10.7,0,0
2025-09-21,S08,18293.65,584,31.32,1084,18,0,0,14.6,0,0
2025-09-22,S08,12374.49,425,29.12,774,15,0,0,10.6,0,0
2025-09-23,S08,12582.58,356,35.34,742,7,0,0,11.3,0,0
2025-09-24,S08,13106.27,357,36.71,548,4,0,0,9.1,0,0
2025-09-25,S08,13268.51,390,34.02,675,7,0,0,10.7,0,0
2025-09-26,S08,14620.75,438,33.38,841,13,0,0,13.0,0,0
2025-09-27,S08,19243.32,599,32.13,940,14,0,0,11.3,0,0
2025-09-28,S08,16161.79,439,36.82,915,17,0,0,11.6,0,0
2025-09-29,S08,11785.89,334,35.29,565,5,0,0,4.8,0,0
2025-09-30,S08,12404.06,348,35.64,640,3,0,0,16.1,0,0
2025-10-01,S08,12426.66,337,36.87,486,9,0,0,4.6,0,0
2025-10-02,S08,13435.31,391,34.36,809,8,0,0,9.9,0,0
2025-10-03,S08,15522.09,506,30.68,940,7,0,0,8.8,0,0
2025-10-04,S08,19757.47,529,37.35,922,21,0,0,8.8,0,0
2025-10-05,S08,20849.72,603,34.58,1072,22,0,0,11.6,0,0
2025-10-06,S08,15495.55,548,28.28,1110,6,1,0,6.8,0,0
2025-10-07,S08,16513.29,448,36.86,666,16,1,0,7.5,0,0
2025-10-08,S08,16739.78,539,31.06,890,15,1,0,5.2,0,0
2025-10-09,S08,17561.94,595,29.52,842,8,1,0,11.9,0,0
2025-10-10,S08,17982.04,504,35.68,1010,17,1,0,9.2,0,0
2025-10-11,S08,19379.15,642,30.19,1109,16,0,0,10.2,0,0
2025-10-12,S08,16657.32,452,36.85,823,16,0,0,10.6,0,0
2025-10-13,S08,11145.8,321,34.72,466,10,0,0,14.0,0,0
2025-10-14,S08,11938.6,314,38.02,460,7,0,0,13.4,0,0
2025-10-15,S08,11547.82,328,35.21,584,5,0,0,8.8,0,0
2025-10-16,S08,13222.23,387,34.17,574,13,0,0,8.2,0,0
2025-10-17,S08,13674.11,423,32.33,700,15,0,0,6.0,0,0
2025-10-18,S08,19394.66,589,32.93,1014,7,0,0,9.7,0,0
2025-10-19,S08,17161.31,522,32.88,767,14,0,0,9.5,0,0
2025-10-20,S08,12794.9,374,34.21,710,4,0,0,5.1,0,0
2025-10-21,S08,12051.29,400,30.13,689,15,0,0,9.3,0,0
2025-10-22,S08,12380.17,348,35.58,648,12,0,0,10.0,0,0
2025-10-23,S08,14758.1,435,33.93,786,7,0,0,3.5,0,0
2025-10-24,S08,14245.28,380,37.49,759,5,0,0,7.4,0,0
2025-10-25,S08,21919.57,660,33.21,1164,21,0,0,6.5,0,0
2025-10-26,S08,17591.6,498,35.32,893,12,0,0,6.6,0,0
2025-10-27,S08,12098.82,319,37.93,598,3,0,0,3.6,0,0
2025-10-28,S08,12723.26,370,34.39,626,13,0,0,0.9,0,0
2025-10-29,S08,11918.27,379,31.45,710,6,0,0,4.0,0,0
2025-10-30,S08,14686.34,407,36.08,619,6,0,0,3.5,0,0
2025-10-31,S08,16030.8,458,35.0,763,10,0,0,7.1,0,0
2025-11-01,S08,21485.88,613,35.05,1011,19,0,0,7.1,0,0
2025-11-02,S08,21030.97,562,37.42,970,7,0,0,6.8,0,0
2025-11-03,S08,13573.45,431,31.49,857,6,0,0,1.6,0,0
2025-11-04,S08,13321.74,408,32.65,595,15,0,0,2.3,0,0
2025-11-05,S08,15595.28,538,28.99,824,14,0,0,3.8,0,0
2025-11-06,S08,13807.21,374,36.92,605,8,0,0,5.6,0,0
2025-11-07,S08,15833.25,505,31.35,843,10,0,0,4.4,0,0
2025-11-08,S08,23357.75,622,37.55,1039,11,0,0,6.3,0,0
2025-11-09,S08,19452.13,618,31.48,1212,15,0,0,8.2,0,0
2025-11-10,S08,13738.13,375,36.64,765,7,0,0,2.2,0,0
2025-11-11,S08,12643.11,353,35.82,597,13,0,0,2.2,0,0
2025-11-12,S08,14033.24,439,31.97,648,7,0,0,5.4,0,0
2025-11-13,S08,14800.79,521,28.41,916,10,0,0,4.7,0,0
2025-11-14,S08,14670.13,506,28.99,945,15,0,0,7.1,0,0
2025-11-15,S08,20952.24,553,37.89,849,15,0,0,4.8,0,0
2025-11-16,S08,18962.84,547,34.67,803,10,0,0,10.0,0,0
2025-11-17,S08,12099.49,383,31.59,700,14,0,0,-0.1,0,0
2025-11-18,S08,13867.98,460,30.15,753,17,0,0,7.1,0,0
2025-11-19,S08,13917.88,432,32.22,907,12,0,0,5.1,0,0
2025-11-20,S08,13258.05,447,29.66,747,5,0,0,0.3,0,0
2025-11-21,S08,14644.84,390,37.55,637,6,0,0,-1.8,0,0
2025-11-22,S08,23775.05,646,36.8,1142,23,0,0,1.0,0,0
2025-11-23,S08,19730.66,662,29.8,979,10,0,0,7.9,0,0
2025-11-24,S08,13057.25,459,28.45,695,13,0,0,7.5,0,0
2025-11-25,S08,13686.69,469,29.18,901,6,0,0,3.8,0,0
2025-11-26,S08,14717.89,430,34.23,773,5,0,0,3.0,0,0
2025-11-27,S08,13495.48,361,37.38,742,10,0,0,1.5,0,0
2025-11-28,S08,17380.33,603,28.82,866,14,0,0,3.5,0,0
2025-11-29,S08,21660.64,744,29.11,1444,17,0,0,2.6,0,0
2025-11-30,S08,21966.44,612,35.89,1032,7,0,0,9.1,0,0
2025-12-01,S08,13908.19,374,37.19,650,9,0,0,0.2,0,0
2025-12-02,S08,13983.33,395,35.4,800,6,0,0,5.0,0,0
2025-12-03,S08,15591.48,473,32.96,738,7,0,0,4.1,0,0
2025-12-04,S08,16898.05,498,33.93,795,18,0,0,5.4,0,0
2025-12-05,S08,15069.37,412,36.58,714,10,0,0,0.4,1,0
2025-12-06,S08,24223.28,682,35.52,1170,8,0,0,7.5,0,0
2025-12-07,S08,21791.71,772,28.23,1093,20,0,0,4.5,0,0
2025-12-08,S08,14693.86,495,29.68,750,7,0,0,4.1,0,0
2025-12-09,S08,15850.94,536,29.57,1109,7,0,0,7.3,0,0
2025-12-10,S08,15370.99,456,33.71,826,17,0,0,5.3,0,0
2025-12-11,S08,16616.65,496,33.5,968,14,0,0,2.1,0,0
2025-12-12,S08,16661.99,473,35.23,695,5,0,0,1.9,0,0
2025-12-13,S08,23717.55,807,29.39,1571,17,0,0,4.9,0,0
2025-12-14,S08,17380.26,613,28.35,1263,10,0,0,0.2,1,0
2025-12-15,S08,14272.58,450,31.72,836,15,0,0,5.3,0,0
2025-12-16,S08,14421.13,412,35.0,713,15,0,0,5.2,0,0
2025-12-17,S08,12917.0,364,35.49,539,13,0,0,-0.5,0,0
2025-12-18,S08,16906.64,567,29.82,944,19,0,0,3.1,0,0
2025-12-19,S08,17629.0,558,31.59,929,12,0,0,0.5,0,0
2025-12-20,S08,24750.7,823,30.07,1386,11,0,0,1.7,0,0
2025-12-21,S08,20691.34,716,28.9,1036,17,0,0,1.0,1,0
2025-12-22,S08,12747.65,361,35.31,513,13,0,0,0.0,0,0
2025-12-23,S08,15248.9,436,34.97,627,11,0,0,10.0,0,0
2025-12-24,S08,15552.94,427,36.42,726,11,0,0,3.6,0,0
2025-12-25,S08,22988.73,764,30.09,1088,12,0,1,9.0,0,0
2025-12-26,S08,19095.69,535,35.69,1071,13,0,1,0.0,1,0
2025-12-27,S08,23259.1,657,35.4,965,20,0,0,7.2,0,0
2025-12-28,S08,18429.21,612,30.11,1024,23,0,0,-0.7,0,0
2025-12-29,S08,12854.68,394,32.63,702,13,0,0,1.2,1,0
2025-12-30,S08,16556.52,442,37.46,685,7,0,0,2.2,0,0
2025-12-31,S08,14730.13,518,28.44,1018,17,0,0,9.1,0,0
2026-01-01,S08,14175.17,471,30.1,783,7,0,1,0.1,0,0
2026-01-02,S08,11404.61,385,29.62,673,6,0,0,3.7,0,0
2026-01-03,S08,13799.47,456,30.26,801,13,0,0,-0.5,0,0
2026-01-04,S08,12319.01,373,33.03,622,8,0,0,1.0,0,0
2026-01-05,S08,9963.81,316,31.53,543,6,0,0,6.2,0,0
2026-01-06,S08,8721.08,274,31.83,384,4,0,0,3.3,0,0
2026-01-07,S08,10698.68,335,31.94,630,3,0,0,4.7,0,0
2026-01-08,S08,9584.11,328,29.22,667,8,0,0,4.9,0,0
2026-01-09,S08,11870.25,398,29.82,681,8,0,0,4.4,0,0
2026-01-10,S08,16807.94,493,34.09,956,13,0,0,5.5,0,0
2026-01-11,S08,13522.97,420,32.2,705,7,0,0,0.7,0,0
2026-01-12,S08,8797.81,288,30.55,534,5,0,0,4.7,0,0
2026-01-13,S08,9593.3,339,28.3,514,5,0,0,5.9,0,0
2026-01-14,S08,10026.75,285,35.18,586,6,0,0,4.0,0,0
2026-01-15,S08,9658.83,311,31.06,601,3,0,0,4.8,0,0
2026-01-16,S08,11016.43,346,31.84,578,4,0,0,6.1,0,0
2026-01-17,S08,13953.25,453,30.8,769,5,0,0,-1.9,1,0
2026-01-18,S08,14437.85,419,34.46,847,8,0,0,6.9,0,0
2026-01-19,S08,10109.29,316,31.99,654,8,0,0,7.0,0,0
2026-01-20,S08,8821.13,257,34.32,372,2,0,0,5.5,0,0
2026-01-21,S08,8084.31,281,28.77,436,9,0,0,-1.8,1,0
2026-01-22,S08,10315.91,348,29.64,549,6,0,0,4.8,0,0
2026-01-23,S08,11111.33,339,32.78,613,4,0,0,3.8,0,0
2026-01-24,S08,16375.38,439,37.3,857,16,0,0,4.9,0,0
2026-01-25,S08,12871.5,426,30.21,693,4,0,0,6.7,0,0
2026-01-26,S08,9496.17,320,29.68,525,9,0,0,-0.4,0,0
2026-01-27,S08,10311.34,285,36.18,459,8,0,0,8.1,0,0
2026-01-28,S08,10473.1,340,30.8,643,6,0,0,1.2,0,0
2026-01-29,S08,10184.46,286,35.61,428,4,0,0,2.9,0,0
2026-01-30,S08,10161.5,303,33.54,580,7,0,0,5.1,0,0
2026-01-31,S08,14266.44,431,33.1,745,15,0,0,5.3,0,0
2022-01-01,S09,12015.2,321,37.43,547,6,0,1,8.5,0,0
2022-01-02,S09,6978.6,228,30.61,462,2,0,0,0.3,1,0
2022-01-03,S09,5664.77,163,34.75,264,2,0,0,1.8,0,0
2022-01-04,S09,5331.58,187,28.51,327,5,0,0,3.5,0,0
2022-01-05,S09,4988.98,159,31.38,271,5,0,0,2.3,0,0
2022-01-06,S09,6017.78,165,36.47,327,2,0,0,8.3,0,0
2022-01-07,S09,5595.41,154,36.33,268,5,0,0,1.4,1,0
2022-01-08,S09,8481.49,247,34.34,384,5,0,0,3.4,0,0
2022-01-09,S09,7846.81,264,29.72,484,2,0,0,3.8,0,0
2022-01-10,S09,4675.39,123,38.01,252,1,0,0,0.4,0,0
2022-01-11,S09,4871.24,143,34.06,259,4,0,0,6.0,0,0
2022-01-12,S09,7191.01,190,37.85,316,6,1,0,11.4,0,0
2022-01-13,S09,6274.2,202,31.06,368,4,1,0,7.4,0,0
2022-01-14,S09,6880.79,232,29.66,335,6,1,0,4.3,0,0
2022-01-15,S09,8859.82,236,37.54,352,7,1,0,0.7,1,0
2022-01-16,S09,8495.93,262,32.43,545,9,1,0,8.2,0,0
2022-01-17,S09,6063.37,215,28.2,352,6,1,0,1.9,0,0
2022-01-18,S09,5781.77,163,35.47,264,4,1,0,1.2,1,0
2022-01-19,S09,6184.79,212,29.17,331,7,1,0,2.9,0,0
2022-01-20,S09,6077.89,187,32.5,308,3,1,0,-3.2,0,0
2022-01-21,S09,7535.14,218,34.56,305,5,1,0,4.9,0,0
2022-01-22,S09,8947.54,244,36.67,459,8,1,0,6.4,0,0
2022-01-23,S09,8940.6,292,30.62,470,7,1,0,3.8,0,0
2022-01-24,S09,6145.57,201,30.57,318,3,1,0,9.0,0,0
2022-01-25,S09,5698.84,155,36.77,309,4,1,0,8.0,0,0
2022-01-26,S09,5798.89,204,28.43,300,6,0,0,4.6,0,0
2022-01-27,S09,5662.91,174,32.55,348,1,0,0,4.3,0,0
2022-01-28,S09,5993.36,210,28.54,346,6,0,0,6.3,0,0
2022-01-29,S09,8683.07,238,36.48,475,3,0,0,5.2,0,0
2022-01-30,S09,7663.86,205,37.38,328,2,0,0,1.0,0,0
2022-01-31,S09,5012.17,133,37.69,224,4,0,0,8.8,0,0
2022-02-01,S09,5012.7,152,32.98,238,1,0,0,1.5,0,0
2022-02-02,S09,4902.59,155,31.63,234,4,0,0,8.5,0,0
2022-02-03,S09,5599.44,170,32.94,346,4,0,0,7.8,0,0
2022-02-04,S09,5491.27,148,37.1,269,1,0,0,-0.3,0,0
2022-02-05,S09,7690.61,216,35.6,436,8,0,0,9.8,0,0
2022-02-06,S09,7606.75,213,35.71,400,5,0,0,6.2,0,0
2022-02-07,S09,5420.01,177,30.62,318,4,0,0,7.2,0,0
2022-02-08,S09,4707.25,149,31.59,261,4,0,0,3.5,0,0
2022-02-09,S09,5856.86,169,34.66,319,4,0,0,10.1,0,0
2022-02-10,S09,5873.67,187,31.41,354,2,0,0,2.8,0,0
2022-02-11,S09,6274.89,198,31.69,375,4,0,0,8.9,0,0
2022-02-12,S09,8142.87,224,36.35,388,6,0,0,9.0,0,0
2022-02-13,S09,8103.78,254,31.9,491,2,0,0,3.7,0,0
2022-02-14,S09,4901.84,134,36.58,279,2,0,0,12.7,0,0
2022-02-15,S09,5295.62,171,30.97,303,4,0,0,7.6,0,0
2022-02-16,S09,5121.79,143,35.82,214,2,0,0,8.9,0,0
2022-02-17,S09,5061.15,141,35.89,245,3,0,0,2.5,0,0
2022-02-18,S09,6142.66,177,34.7,251,4,0,0,13.5,0,0
2022-02-19,S09,8900.74,272,32.72,457,6,0,0,3.6,0,0
